title,url,category,x,y,z
May the Force be with You: Unified Force-Centric Pre-Training for 3D Molecular Conformations,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e637029c42aa593850eeebf46616444d-Abstract-Conference.html,Physical Models->Physics,-16.649067,31.259398,-5.9595227
HiNeRV: Video Compression with Hierarchical Encoding-based Neural Representation,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e5dc475c370ff42f2f96dddf8191a40c-Abstract-Conference.html,Graph Neural Networks,-23.461536,7.1912775,-3.2439544
Bicriteria Approximation Algorithms for the Submodular Cover Problem,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e5eaf67f3405be58cd12848a89cd8ace-Abstract-Conference.html,"Optimization->Large Scale, Parallel and Distributed",40.15264,5.5770736,-0.8246281
Responsible AI (RAI) Games and Ensembles,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e6057bf047bcc5f86ebf4e8db6e24a1f-Abstract-Conference.html,Theory->Game Theory,25.19862,-26.820772,-4.087474
Approximate inference of marginals using the IBIA framework,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e5beb17e56bbb8fd562efeefab79425f-Abstract-Conference.html,Probabilistic Methods->Variational Inference,12.545123,0.84610075,2.5016654
AlberDICE: Addressing Out-Of-Distribution Joint Actions in Offline Multi-Agent RL via Alternating Stationary Distribution Correction Estimation,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e5b6eb1dbabff82838d5e99f62de37c8-Abstract-Conference.html,Reinforcement Learning->Batch Offline,13.41003,-28.402248,7.3971114
DASpeech: Directed Acyclic Transformer for Fast and High-quality Speech-to-Speech Translation,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e5b1c0d4866f72393c522c8a00eed4eb-Abstract-Conference.html,Language->Speech,-19.849077,-19.371378,-12.6222725
Learning Large-scale Neural Fields via Context Pruned Meta-Learning,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e5b5c402bb7bd5e60bede6961d6fe39e-Abstract-Conference.html,Optimization->Learning for Optimization,-4.9606185,-10.997105,12.536389
Boosting Spectral Clustering on Incomplete Data via Kernel Correction and Affinity Learning,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e5aa7171449b83f8b4eec1623eac9906-Abstract-Conference.html,Miscellaneous Aspects of Machine Learning->Unsupervised and Semi-supervised Learning,8.492183,29.11684,-5.967714
Grassmann Manifold Flows for Stable Shape Generation,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e50e253e21cbcdcd200394f61d73acc8-Abstract-Conference.html,Deep Learning->Representation Learning,-9.267079,20.501762,-10.702392
A Unifying Perspective on Multi-Calibration: Game Dynamics for Multi-Objective Learning,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e55edcdb01ac45c839a602f96e09fbcb-Abstract-Conference.html,Optimization->Non-Convex,23.97936,-7.88382,-14.775575
Evaluating Post-hoc Explanations for Graph Neural Networks via Robustness Analysis,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e55c2f3fdde519014c879aa3554414c0-Abstract-Conference.html,Deep Learning->Robustness,-6.989643,28.848028,3.3778224
Resetting the Optimizer in Deep RL: An Empirical Study,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e4bf5c3245fd92a4554a16af9803b757-Abstract-Conference.html,Reinforcement Learning->Deep RL,2.3977048,-16.517733,-10.307007
Marich: A Query-efficient Distributionally Equivalent Model Extraction Attack,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e5440ffceaf4831b5f98652b8a27ffde-Abstract-Conference.html,Deep Learning->Robustness,-18.868717,25.197802,14.770356
Contrastive Moments: Unsupervised Halfspace Learning in Polynomial Time,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e5a71ba556c84fef542aaace56b6cfe9-Abstract-Conference.html,Optimization->Optimization and Learning under Uncertainty,20.503082,16.358389,-13.159288
Why Does Sharpness-Aware Minimization Generalize Better Than SGD?,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e4d3fe32495088805bbbb4f1de63e947-Abstract-Conference.html,Deep Learning->Robustness,-5.150916,14.77832,1.003263
Not All Neuro-Symbolic Concepts Are Created Equal: Analysis and Mitigation of Reasoning Shortcuts,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e560202b6e779a82478edb46c6f8f4dd-Abstract-Conference.html,Interpretability,-9.743876,-30.058998,11.349304
Bias in Evaluation Processes: An Optimization-Based Model,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e4748b6b6ca49f04b6a8cfce1d5f9a70-Abstract-Conference.html,Fairness,14.267946,-11.516405,4.5799656
Dynamic Personalized Federated Learning with Adaptive Differential Privacy,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e4724af0e2a0d52ce5a0a4e084b87f59-Abstract-Conference.html,Privacy,16.951668,23.138632,14.631387
Patch Diffusion: Faster and More Data-Efficient Training of Diffusion Models,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e4667dd0a5a54b74019b72b677ed8ec1-Abstract-Conference.html,Online Learning,-23.669123,14.902963,-13.88034
Out-of-distribution Detection Learning with Unreliable Out-of-distribution Sources,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e43f900f571de6c96a70d5724a0fb565-Abstract-Conference.html,Miscellaneous Aspects of Machine Learning->Representation Learning,-6.0185266,11.526954,22.79729
Clustering the Sketch: Dynamic Compression for Embedding Tables,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e468a76212a58c1af94a3d235151944a-Abstract-Conference.html,Miscellaneous Aspects of Machine Learning->Representation Learning,-7.712325,-5.9627285,-1.6512641
Robust covariance estimation with missing values and cell-wise contamination,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e444859b2a22df6b56af9381ad1e9480-Abstract-Conference.html,Optimization->Non-Convex,16.759964,21.318497,1.5463865
Learning Adaptive Tensorial Density Fields for Clean Cryo-ET Reconstruction,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e4be7e9867ef163563f4a5e90cec478f-Abstract-Conference.html,Deep Learning->Autoencoders,-27.413206,2.1678116,21.282112
Data Minimization at Inference Time,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e48880ea81caa7836e6a0694049093ae-Abstract-Conference.html,Privacy,28.316584,-9.88397,-17.11231
Language Is Not All You Need: Aligning Perception with Language Models,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e425b75bac5742a008d643826428787c-Abstract-Conference.html,Language->Dialogue,-21.72343,-17.951317,2.5088427
Systematic Visual Reasoning through Object-Centric Relational Abstraction,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e3cdc587873dd1d00ac78f0c1f9aa60c-Abstract-Conference.html,Miscellaneous Aspects of Machine Learning->Representation Learning,-15.0418825,-20.944384,8.616043
The s-value: evaluating stability with respect to distributional shifts,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e3fea99df80195b316cefa7aa6099cd5-Abstract-Conference.html,Probabilistic Methods->Variational Inference,-4.5150204,5.073241,25.911068
GPT4Tools: Teaching Large Language Model to Use Tools via Self-instruction,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e393677793767624f2821cec8bdd02f1-Abstract-Conference.html,Generative Models->In Context Learning,-18.65325,-23.268463,-0.02133189
In-Context Impersonation Reveals Large Language Models' Strengths and Biases,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e3fe7b34ba4f378df39cb12a97193f41-Abstract-Conference.html,Language->Dialogue,-15.396377,-29.419958,-0.7198896
Stein $\Pi$-Importance Sampling,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e389b15166cf98966ba058965a8c17e3-Abstract-Conference.html,Probabilistic Methods->Monte Carlo and Sampling Methods,5.311026,7.411406,9.230545
When Does Optimizing a Proper Loss Yield Calibration?,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e4165c96702bac5f4962b70f3cf2f136-Abstract-Conference.html,Learning Theory,3.978284,-1.8021739,20.873232
Scan and Snap: Understanding Training Dynamics and Token Composition in 1-layer Transformer,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e359ebe56ba306b674e8952349c6049e-Abstract-Conference.html,Deep Learning->Attention Mechanisms,-11.031171,-9.759709,-5.201063
Don’t blame Dataset Shift! Shortcut Learning due to Gradients and Cross Entropy,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e35460304fdf6df523f068a59aaf8829-Abstract-Conference.html,Deep Learning->Attention Mechanisms,-7.0654783,10.000037,12.28775
Error Bounds for Learning with Vector-Valued Random Features,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e34d908241aef40440e61d2a27715424-Abstract-Conference.html,Theory->Everything Else,9.720556,17.868378,-8.0829525
CoDA: Collaborative Novel Box Discovery and Cross-modal Alignment for Open-vocabulary 3D Object Detection,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e352b765e625934ce86919995e2371aa-Abstract-Conference.html,Computer Vision->Stereo,-37.23257,-2.737645,4.0357327
On Generalization Bounds for Projective Clustering,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e30bf4765ae6b16a87fb4d7b0b3b3dec-Abstract-Conference.html,Optimization->Convex,10.0419,27.271025,-12.909679
Recovering Simultaneously Structured Data via Non-Convex Iteratively Reweighted Least Squares,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e33a4d41305fb34316df6f3fa8a0e58c-Abstract-Conference.html,Optimization->Non-Convex,13.02214,23.296144,1.4548614
ID and OOD Performance Are Sometimes Inversely Correlated on Real-world Datasets,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e304d374c85e385eb217ed4a025b6b63-Abstract-Conference.html,Data-centric AI->Data augmentation,-6.102715,9.06315,20.303122
Resilient Constrained Learning,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e32349fe7e3cd4f9ef598c2b7b7a31f4-Abstract-Conference.html,Optimization->Non-Convex,27.602745,2.8474529,-14.723695
Emergence of Shape Bias in Convolutional Neural Networks through Activation Sparsity,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e31c16c7b3e0ccee5159ae5443154fac-Abstract-Conference.html,Deep Learning->Attention Mechanisms,-13.119722,-0.47642618,-12.379539
OBELICS: An Open Web-Scale Filtered Dataset of Interleaved Image-Text Documents,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e2cfb719f58585f779d0a4f9f07bd618-Abstract-Datasets_and_Benchmarks.html,Datasets and Benchmarks,-21.719728,-14.881839,0.25079286
Trajectory Alignment: Understanding the Edge of Stability Phenomenon via Bifurcation Theory,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e2a9256bd816ab9e082dfaa22f1f62a2-Abstract-Conference.html,Graph Neural Networks,2.641578,18.43908,-0.96520966
Cal-DETR: Calibrated Detection Transformer,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e271e30de7a2e462ca1f85cefa816380-Abstract-Conference.html,Deep Learning->Attention Mechanisms,-24.698563,0.76435786,11.769749
Mitigating Test-Time Bias for Fair Image Retrieval,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e24570da4fa1c005b189104250993aee-Abstract-Conference.html,Fairness,-17.449055,-23.094301,-18.540718
Transient Neural Radiance Fields for Lidar View Synthesis and 3D Reconstruction,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e261e92e1cfb820da930ad8c38d0aead-Abstract-Conference.html,Deep Learning->Representation Learning,-30.934597,7.8578014,-0.27731442
Lower Bounds on Adaptive Sensing for Matrix Recovery,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e258bb98cc032ab6ae9053db453431f7-Abstract-Conference.html,Optimization->Convex,17.137613,23.28534,4.421645
An Exploration-by-Optimization Approach to Best of Both Worlds in Linear Bandits,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e262fc23ec7275230ee77c55d0cc9555-Abstract-Conference.html,Optimization->Optimization and Learning under Uncertainty,27.05498,-9.158279,1.3867762
The expressive power of pooling in Graph Neural Networks,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e26f31de8b13ec569bf507e6ae2cd952-Abstract-Conference.html,Graph Neural Networks,-7.992348,38.205063,0.7900401
Evaluating the Robustness of Interpretability Methods through Explanation Invariance and Equivariance,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e1f418450107c4a0ddc16d008d131573-Abstract-Conference.html,Interpretability,-4.692054,-5.2520885,4.916057
Robust Model Reasoning and Fitting via Dual Sparsity Pursuit,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e1de63ec74f40d3234c4e053f3528e18-Abstract-Conference.html,Optimization,11.138065,20.951162,-0.84988195
An Optimization-based Approach To Node Role Discovery in Networks: Approximating Equitable Partitions,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e1c73e9595126794186536cfbbed012f-Abstract-Conference.html,Graph Neural Networks,6.9290886,36.358795,-8.87196
AUDIT: Audio Editing by Following Instructions with Latent Diffusion Models,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e1b619a9e241606a23eb21767f16cf81-Abstract-Conference.html,Generative Models->Diffusion models,-25.708082,-15.839255,-12.77238
What Truly Matters in Trajectory Prediction for Autonomous Driving?,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e197fe307eb3467035f892dc100d570a-Abstract-Conference.html,Robotics,-0.90408784,-28.718513,-19.225266
Does Invariant Graph Learning via Environment Augmentation Learn Invariance?,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e21a7b668ce3ea2c9c964c52d1c9f161-Abstract-Conference.html,Graph Neural Networks,-3.2268565,28.68793,1.1847105
Back-Modality: Leveraging Modal Transformation for Data Augmentation,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e20a65c7308b7b94ed1178eebc45bf76-Abstract-Conference.html,Data-centric AI->Data augmentation,-21.30788,-17.01313,-1.9062344
Gradient-Based Feature Learning under Structured Data,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e21955c93dede886af1d0d362c756757-Abstract-Conference.html,Theory->Everything Else,2.286741,17.209547,-4.7332025
Creating a Public Repository for Joining Private Data,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e19560e93418dd0d6498bd3b2de856cd-Abstract-Conference.html,Privacy,18.213945,26.666574,17.061342
Hyperbolic Space with Hierarchical Margin Boosts Fine-Grained Learning from Coarse Labels,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e17e11960843febbc2dd22d3c7d79144-Abstract-Conference.html,Deep Learning->Representation Learning,-2.8700914,26.238571,-13.433096
PromptIR: Prompting for All-in-One Image Restoration,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e187897ed7780a579a0d76fd4a35d107-Abstract-Conference.html,Deep Learning->Algorithms,-27.450712,14.45066,-7.57241
Towards Foundation Models for Scientific Machine Learning: Characterizing Scaling and Transfer Behavior,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e15790966a4a9d85d688635c88ee6d8a-Abstract-Conference.html,Physical Models->Physics,-9.132728,-9.606519,18.572226
BasisFormer: Attention-based Time Series Forecasting with Learnable and Interpretable Basis,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e150e6d0a1e5214740c39c6e4503ba7a-Abstract-Conference.html,Deep Learning->Attention Mechanisms,1.7768432,0.55857587,-23.682064
COCO-Counterfactuals: Automatically Constructed Counterfactual Examples for Image-Text Pairs,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e14e4cb8266184ceb234973dfe07faed-Abstract-Datasets_and_Benchmarks.html,Language->Dialogue,-22.590282,-12.70338,2.8809142
On the Complexity of Differentially Private Best-Arm Identification with Fixed Confidence,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e14de1a0ebc31d9b989f5f5528c125bb-Abstract-Conference.html,Privacy,24.283161,27.4178,15.378285
Optimal Block-wise Asymmetric Graph Construction for Graph-based Semi-supervised Learning,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e142fd2b70f10db2543c64bca1417de8-Abstract-Conference.html,Miscellaneous Aspects of Machine Learning->Unsupervised and Semi-supervised Learning,1.642402,30.200857,0.3166372
Rewarded soups: towards Pareto-optimal alignment by interpolating weights fine-tuned on diverse rewards,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e12a3b98b67e8395f639fde4c2b03168-Abstract-Conference.html,Reinforcement Learning->Batch Offline,-16.766535,-30.17917,-5.678209
